"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PS 38:3"," [M-H]-@6.26",432887.007589272,411292.898500065,352004.975271914,249085.483983685,352004.975271914,394714.949936202,362490.366727177,249085.483983685,336573.855192415,328266.746833452,394714.949936202,411292.898500065,311795.647667657,352004.975271914,432887.007589272,411292.898500065,336573.855192415,328266.746833452,190894.456675333,311795.647667657,432887.007589272,394714.949936202,352004.975271914,336573.855192415,352004.975271914,394714.949936202,336573.855192415,228644.813185374,296763.152977115,394714.949936202,296763.152977115,336573.855192415,228644.813185374,336573.855192415,512788.22308561,7842.77379494768,617257.682346834,267537.008867386,311795.647667657,311795.647667657,285136.004926193,375529.627625284,296763.152977115,285136.004926193,336573.855192415,352004.975271914,267537.008867386,285136.004926193,328266.746833452,336573.855192415,328266.746833452,432887.007589272,285136.004926193,249085.483983685,336573.855192415,17.2464945919916
"PA 40:5"," [M-H]-@5.99",45678.3541423267,74339.1387505421,132036.420915596,45678.3541423267,104314.230063418,145525.564021415,54000.7873822487,54000.7873822487,47292.6383602812,113885.939588216,76887.4647095449,62449.6329820844,89756.1928241146,33288.4448987544,56448.536332226,60342.0065430414,69382.8734553005,93754.3318697047,80125.0146541009,69382.8734553005,44573.6204245312,52530.7338662063,70760.904738422,98514.3900552676,89756.1928241146,85302.2070384946,52530.7338662063,58724.6142706174,42899.5234995226,101591.649877395,55222.1279283342,38297.9517129432,52530.7338662063,101591.649877395,76887.4647095449,85302.2070384946,54000.7873822487,52530.7338662063,40898.1228379609,56448.536332226,109331.860803225,50170.0351653354,44573.6204245312,62449.6329820844,121044.482007913,82573.7838642449,66772.8036080204,33712.1593854565,44573.6204245312,52530.7338662063,71869.8109222765,74339.1387505421,63471.4515910202,66772.8036080204,70760.904738422,17.3716518631626
"lysoPE 20:2"," [M-H]-@2.04",6458.12179229517,7958.68099521296,4568.04361430066,2622.88783787293,3514.42337190523,2086.86468213465,1391.55056011297,4568.04361430066,1338.71237844698,4928.67225282779,2530.81557511034,3264.9740364125,2348.23663247028,2622.88783787293,2622.88783787293,2809.51919385145,2086.86468213465,2037.93291603604,1789.32580262947,4130.83029362121,3371.24020338599,2258.812670135,2690.35120325713,2530.81557511034,1626.69860289342,2405.41617633785,4342.12542272719,10560.0202811424,2921.18181952142,1338.71237844698,2405.41617633785,3124.36269521101,2584.65283142539,4342.12542272719,3551.14758813268,1960.74246301565,1918.79593092549,3820.181791235,5444.24300290601,4989.00768591836,1464.39194596958,2488.25166447273,4502.5501483236,3514.42337190523,2348.23663247028,5583.55899821461,3464.91457629439,7468.91020537391,4748.28122391277,2809.51919385145,4621.09206757743,3944.63350248391,3551.14758813268,3820.181791235,4568.04361430066,17.4069496837576
"PG 38:3"," [M-H]-@5.87",7243.7404663457,13222.5141074643,14856.5922293296,11976.4592245101,2187.9540251399,10560.0202811424,12964.3948766442,16977.7126066437,11270.4635228106,22339.1385149186,11976.4592245101,13525.5969603434,13222.5141074643,16977.7126066437,18996.1980238552,14856.5922293296,14364.0936677753,15403.1035120041,12796.5625080866,9827.58516510342,12362.8544060816,8674.60542344305,20397.3985975092,20694.7584137579,14364.0936677753,26386.6191432758,30921.7774279654,14994.1933742864,11692.1262614862,11692.1262614862,19551.2850426047,11469.547672019,16977.7126066437,18996.1980238552,16511.7738776391,11270.4635228106,8868.25204713259,15403.1035120041,13942.5319546468,21469.6889966221,14159.4172870317,13525.5969603434,15924.7504294567,24927.793808888,21469.6889966221,18546.9651133156,17653.0468328609,22339.1385149186,11270.4635228106,16266.6007322848,13525.5969603434,11270.4635228106,17295.4484780253,16266.6007322848,16266.6007322848,17.451872288622
"CL 78:8"," [M-2H](2-)@5.74",14994.1933742864,8201.64304747211,12964.3948766442,9389.09614175612,25359.4961376173,8674.60542344305,8868.25204713259,10560.0202811424,8868.25204713259,14541.282991194,12796.5625080866,12362.8544060816,12362.8544060816,10213.8036292411,12964.3948766442,8674.60542344305,10390.2614376092,12362.8544060816,24359.1009633871,18996.1980238552,18227.3106571733,8868.25204713259,11976.4592245101,13525.5969603434,16266.6007322848,5868.92201781126,8674.60542344305,9250.64966236269,12184.9155840296,16511.7738776391,5868.92201781126,6030.59166744479,10390.2614376092,9652.2881630867,8868.25204713259,35604.7529681929,12362.8544060816,10081.7855588267,8420.87075083541,6124.59842367946,9250.64966236269,10213.8036292411,9098.52542038267,6893.99101869691,14159.4172870317,10807.0903027805,8337.67239004813,9389.09614175612,9250.64966236269,9098.52542038267,6893.99101869691,9250.64966236269,9250.64966236269,9389.09614175612,12570.5021574445,17.661368288256
"PC 31:0"," [M-Ac-H]-@6.23",4167.15954181807,2258.812670135,3464.91457629439,2258.812670135,3944.63350248391,3004.01763718004,3820.181791235,2584.65283142539,2584.65283142539,2834.86178398825,3075.91575654467,4167.15954181807,4835.83974370954,3944.63350248391,4502.5501483236,4456.48694168206,3991.3748774096,3075.91575654467,5314.72626670759,4502.5501483236,4213.9000763739,3885.65596384799,3264.9740364125,4078.29456265301,4748.28122391277,3464.91457629439,4568.04361430066,3124.36269521101,3124.36269521101,4684.86472175451,3298.74597581063,4130.83029362121,4568.04361430066,3820.181791235,11469.547672019,22765.2892577217,16511.7738776391,4282.32971112297,5081.82969265839,3124.36269521101,2233.72773737846,2127.30970585188,3991.3748774096,2258.812670135,3660.25599297855,2530.81557511034,3514.42337190523,4621.09206757743,2921.18181952142,3241.97360008065,3944.63350248391,3820.181791235,3660.25599297855,2258.812670135,3551.14758813268,17.6874115310889
"CL 78:6"," [M-2H](2-)@5.59",19551.2850426047,20090.3062441553,8674.60542344305,8580.54116734748,10560.0202811424,11469.547672019,13222.5141074643,10807.0903027805,24927.793808888,6692.07812720161,8337.67239004813,11976.4592245101,8868.25204713259,32818.1265976948,22339.1385149186,14994.1933742864,30921.7774279654,5444.24300290601,3991.3748774096,2584.65283142539,8337.67239004813,7581.25015341629,6612.71816521373,5484.76882944373,6820.23597199196,9250.64966236269,12184.9155840296,14364.0936677753,11976.4592245101,35604.7529681929,12362.8544060816,20397.3985975092,8201.64304747211,13767.4155586639,10081.7855588267,7468.91020537391,7468.91020537391,19551.2850426047,24086.534067023,20397.3985975092,18996.1980238552,9098.52542038267,9652.2881630867,10807.0903027805,6369.13933549184,6220.53409162898,6458.12179229517,12362.8544060816,12570.5021574445,12362.8544060816,11692.1262614862,12362.8544060816,10807.0903027805,7243.7404663457,9652.2881630867,17.7183268049654
"PC 42:4"," [M-Ac-H]-@7.86",3612.42450746274,4282.32971112297,2809.51919385145,2968.72173068754,6612.71816521373,5370.91325114622,5370.91325114622,3551.14758813268,5936.64649159397,5444.24300290601,4621.09206757743,5081.82969265839,4989.00768591836,4456.48694168206,2921.18181952142,4130.83029362121,7175.47660733322,4167.15954181807,6458.12179229517,4568.04361430066,4130.83029362121,3820.181791235,6124.59842367946,6612.71816521373,3820.181791235,2809.51919385145,2459.38728185783,4502.5501483236,2834.86178398825,8337.67239004813,2690.35120325713,2377.92415703998,3298.74597581063,6612.71816521373,3660.25599297855,5370.91325114622,5081.82969265839,5868.92201781126,6543.25764471686,4502.5501483236,7243.7404663457,9250.64966236269,4342.12542272719,3820.181791235,4456.48694168206,3991.3748774096,3004.01763718004,5658.69577603727,3371.24020338599,4502.5501483236,4282.32971112297,3241.97360008065,5370.91325114622,3944.63350248391,3820.181791235,17.8493929444356
"PC 33:0"," [M-Ac-H]-@6.82",6030.59166744479,6220.53409162898,4989.00768591836,4835.83974370954,6124.59842367946,6543.25764471686,4748.28122391277,6030.59166744479,7662.26575393545,4502.5501483236,6220.53409162898,7045.24217979703,9250.64966236269,6820.23597199196,5658.69577603727,4502.5501483236,5722.81358738548,4989.00768591836,8868.25204713259,4989.00768591836,6124.59842367946,5936.64649159397,5153.13534799435,5153.13534799435,5444.24300290601,6612.71816521373,8580.54116734748,7342.00216429879,5484.76882944373,7842.77379494768,7662.26575393545,6820.23597199196,7581.25015341629,4748.28122391277,5444.24300290601,6458.12179229517,5658.69577603727,7175.47660733322,8058.29143969921,6369.13933549184,4568.04361430066,5484.76882944373,8058.29143969921,5722.81358738548,3991.3748774096,4502.5501483236,6220.53409162898,7175.47660733322,6543.25764471686,7342.00216429879,5658.69577603727,5370.91325114622,5153.13534799435,4130.83029362121,5936.64649159397,17.9094532997349
"PE 34:3"," [M-H]-@5.97",285136.004926193,69382.8734553005,411292.898500065,432887.007589272,617257.682346834,174821.754738674,285136.004926193,190894.456675333,362490.366727177,199872.206548552,145525.564021415,87717.4768339602,228644.813185374,220351.947479556,311795.647667657,190894.456675333,220351.947479556,199872.206548552,199872.206548552,267537.008867386,126004.307551344,98514.3900552676,113885.939588216,139579.628641828,190894.456675333,174821.754738674,285136.004926193,182128.323351054,336573.855192415,139579.628641828,121044.482007913,166169.787073282,220351.947479556,89756.1928241146,85302.2070384946,220351.947479556,96213.6882275837,101591.649877395,121044.482007913,151836.85010263,113885.939588216,98514.3900552676,87717.4768339602,101591.649877395,190894.456675333,70760.904738422,85302.2070384946,91346.6549742346,166169.787073282,211984.842776692,220351.947479556,228644.813185374,249085.483983685,296763.152977115,267537.008867386,17.9270121744576
"CL 74:8"," [M-2H](2-)@9.21",55222.1279283342,47292.6383602812,40898.1228379609,24086.534067023,23275.8576896441,30921.7774279654,33712.1593854565,34816.2292933379,41786.3781778188,35604.7529681929,38995.8923045246,34816.2292933379,37335.188332672,50170.0351653354,35604.7529681929,20694.7584137579,32818.1265976948,42899.5234995226,38297.9517129432,31811.2018101496,48136.539803773,55222.1279283342,36175.8079706462,31811.2018101496,23275.8576896441,45678.3541423267,82573.7838642449,64793.5896416226,45678.3541423267,26975.7613843969,58724.6142706174,50170.0351653354,32818.1265976948,38995.8923045246,36175.8079706462,38995.8923045246,70760.904738422,58724.6142706174,58724.6142706174,41786.3781778188,34816.2292933379,62449.6329820844,70760.904738422,50170.0351653354,32818.1265976948,34816.2292933379,43832.3602661799,56448.536332226,50170.0351653354,43832.3602661799,43832.3602661799,40898.1228379609,32818.1265976948,31811.2018101496,32818.1265976948,17.974085699351
"PE 37:1"," [M-H]-@7.65",50170.0351653354,77856.7261190995,43832.3602661799,71869.8109222765,38297.9517129432,39833.3047734115,45678.3541423267,70760.904738422,43832.3602661799,52530.7338662063,85302.2070384946,70760.904738422,58724.6142706174,64793.5896416226,74339.1387505421,139579.628641828,55222.1279283342,62449.6329820844,28562.8753300234,87717.4768339602,80125.0146541009,87717.4768339602,76887.4647095449,76887.4647095449,64793.5896416226,31811.2018101496,64793.5896416226,50170.0351653354,60342.0065430414,26154.9063350395,52530.7338662063,71869.8109222765,56448.536332226,45678.3541423267,45678.3541423267,33712.1593854565,42899.5234995226,54000.7873822487,66772.8036080204,52530.7338662063,47292.6383602812,76887.4647095449,74339.1387505421,54000.7873822487,62449.6329820844,62449.6329820844,74339.1387505421,80125.0146541009,77856.7261190995,69382.8734553005,64793.5896416226,54000.7873822487,55222.1279283342,47292.6383602812,52530.7338662063,18.0301250362193
"CL 80:15"," [M-2H](2-)@5.28",473.400163132699,3190.93733642942,6893.99101869691,1338.71237844698,6289.33066001893,8201.64304747211,5314.72626670759,4456.48694168206,640.373306046126,2968.72173068754,3944.63350248391,6369.13933549184,6692.07812720161,2584.65283142539,3719.73096664114,4835.83974370954,3820.181791235,6893.99101869691,424.015971290906,6543.25764471686,5484.76882944373,4078.29456265301,4342.12542272719,6458.12179229517,5583.55899821461,2459.38728185783,3944.63350248391,3371.24020338599,9250.64966236269,7243.7404663457,3004.01763718004,5153.13534799435,7175.47660733322,8201.64304747211,3075.91575654467,3371.24020338599,782.807801679076,6369.13933549184,2921.18181952142,4748.28122391277,4684.86472175451,6030.59166744479,4989.00768591836,12184.9155840296,4928.67225282779,4989.00768591836,6692.07812720161,2187.9540251399,4502.5501483236,5081.82969265839,5444.24300290601,4130.83029362121,4748.28122391277,7045.24217979703,5658.69577603727,18.3324634940714
"PG 38:5"," [M-H]-@5.62",12570.5021574445,4213.9000763739,12184.9155840296,4130.83029362121,9827.58516510342,5252.24897141774,8201.64304747211,3124.36269521101,8337.67239004813,6458.12179229517,8580.54116734748,7958.68099521296,8337.67239004813,5314.72626670759,6458.12179229517,5081.82969265839,15403.1035120041,6220.53409162898,6220.53409162898,8201.64304747211,12184.9155840296,2377.92415703998,13222.5141074643,9389.09614175612,6124.59842367946,3660.25599297855,3514.42337190523,4213.9000763739,3660.25599297855,4342.12542272719,4928.67225282779,2834.86178398825,2834.86178398825,3190.93733642942,4078.29456265301,941.024114215905,2584.65283142539,4621.09206757743,2258.812670135,3298.74597581063,2622.88783787293,2377.92415703998,3820.181791235,4213.9000763739,11270.4635228106,2809.51919385145,3612.42450746274,2459.38728185783,6820.23597199196,4282.32971112297,5868.92201781126,6289.33066001893,5936.64649159397,6289.33066001893,4130.83029362121,18.382988842826
"CL 74:7"," [M-2H](2-)@5.45",1960.74246301565,2622.88783787293,2834.86178398825,3944.63350248391,3612.42450746274,1464.39194596958,3241.97360008065,2187.9540251399,4456.48694168206,3719.73096664114,2377.92415703998,1570.84326976011,3991.3748774096,1257.1392907051,2968.72173068754,1257.1392907051,1221.38577054771,2187.9540251399,2258.812670135,2405.41617633785,782.807801679076,2690.35120325713,1221.38577054771,2584.65283142539,2921.18181952142,1503.80374201632,3551.14758813268,3944.63350248391,6220.53409162898,2233.72773737846,640.373306046126,2488.25166447273,2233.72773737846,1538.63447488684,2086.86468213465,26154.9063350395,21469.6889966221,1503.80374201632,1818.09326329959,2622.88783787293,3004.01763718004,424.015971290906,1221.38577054771,1918.79593092549,1918.79593092549,1570.84326976011,1570.84326976011,578.061556304768,2530.81557511034,1538.63447488684,2834.86178398825,2622.88783787293,2488.25166447273,2968.72173068754,2488.25166447273,18.4484406253619
"plasmenyl-PE 36:1"," [M-H]-@6.63",4502.5501483236,8337.67239004813,4282.32971112297,6220.53409162898,4456.48694168206,6612.71816521373,5583.55899821461,7045.24217979703,5722.81358738548,4213.9000763739,5444.24300290601,3885.65596384799,4167.15954181807,2530.81557511034,4167.15954181807,2744.74108536457,1818.09326329959,2921.18181952142,3190.93733642942,4282.32971112297,3124.36269521101,5484.76882944373,2348.23663247028,4684.86472175451,2233.72773737846,17295.4484780253,13767.4155586639,12964.3948766442,11106.5995383829,10560.0202811424,8420.87075083541,9652.2881630867,13525.5969603434,5252.24897141774,5081.82969265839,3820.181791235,5936.64649159397,8674.60542344305,8337.67239004813,9827.58516510342,9652.2881630867,7342.00216429879,12184.9155840296,7243.7404663457,4748.28122391277,7842.77379494768,11106.5995383829,7662.26575393545,6289.33066001893,5936.64649159397,6692.07812720161,5658.69577603727,7175.47660733322,4928.67225282779,3991.3748774096,18.5836342414726
"PC 36:6"," [M-Ac-H]-@5.34",33712.1593854565,15403.1035120041,26386.6191432758,41786.3781778188,58724.6142706174,33288.4448987544,22339.1385149186,23275.8576896441,45678.3541423267,40898.1228379609,33712.1593854565,37335.188332672,40898.1228379609,26154.9063350395,43832.3602661799,9250.64966236269,44573.6204245312,33712.1593854565,24927.793808888,43832.3602661799,37335.188332672,13525.5969603434,30921.7774279654,35604.7529681929,52530.7338662063,26154.9063350395,15924.7504294567,23275.8576896441,36175.8079706462,31811.2018101496,16266.6007322848,15403.1035120041,24359.1009633871,33288.4448987544,20397.3985975092,16511.7738776391,20397.3985975092,20397.3985975092,16511.7738776391,29833.3524965028,31811.2018101496,16511.7738776391,18546.9651133156,26154.9063350395,37335.188332672,16266.6007322848,11976.4592245101,12184.9155840296,20090.3062441553,28562.8753300234,20694.7584137579,30921.7774279654,33712.1593854565,26386.6191432758,28036.3954852253,18.6866461196338
"lysoPE 20:5"," [M-H]-@1.07",6612.71816521373,3514.42337190523,3885.65596384799,3124.36269521101,1789.32580262947,3944.63350248391,6289.33066001893,5868.92201781126,2037.93291603604,7342.00216429879,5722.81358738548,5252.24897141774,4282.32971112297,7468.91020537391,4282.32971112297,3124.36269521101,2921.18181952142,1503.80374201632,1503.80374201632,4167.15954181807,2488.25166447273,898.761494922817,2622.88783787293,3551.14758813268,2584.65283142539,1538.63447488684,1960.74246301565,9652.2881630867,2258.812670135,1626.69860289342,1789.32580262947,2584.65283142539,1221.38577054771,2488.25166447273,1960.74246301565,898.761494922817,2187.9540251399,1789.32580262947,2459.38728185783,2233.72773737846,1503.80374201632,1257.1392907051,1789.32580262947,1818.09326329959,5936.64649159397,2127.30970585188,1464.39194596958,3241.97360008065,4130.83029362121,2968.72173068754,2377.92415703998,3190.93733642942,4213.9000763739,3660.25599297855,3660.25599297855,18.977262252157
"PC 42:7"," [M-Ac-H]-@6.82",7045.24217979703,5081.82969265839,7958.68099521296,5252.24897141774,9098.52542038267,4684.86472175451,4989.00768591836,5484.76882944373,5658.69577603727,13222.5141074643,9389.09614175612,10390.2614376092,11270.4635228106,7045.24217979703,9098.52542038267,4213.9000763739,7581.25015341629,9389.09614175612,7842.77379494768,7662.26575393545,10081.7855588267,4835.83974370954,9389.09614175612,11692.1262614862,8420.87075083541,4928.67225282779,2488.25166447273,2809.51919385145,5868.92201781126,2584.65283142539,4621.09206757743,5081.82969265839,5583.55899821461,6030.59166744479,5936.64649159397,6124.59842367946,3190.93733642942,6458.12179229517,5370.91325114622,5444.24300290601,7662.26575393545,7243.7404663457,5314.72626670759,7342.00216429879,13942.5319546468,5868.92201781126,5252.24897141774,5252.24897141774,5658.69577603727,7662.26575393545,6820.23597199196,5583.55899821461,8580.54116734748,9250.64966236269,7342.00216429879,18.9922801495082
"PC 35:5"," [M-Ac-H]-@5.54",18227.3106571733,17653.0468328609,16511.7738776391,14994.1933742864,18546.9651133156,21469.6889966221,16977.7126066437,20397.3985975092,17295.4484780253,30921.7774279654,13942.5319546468,19551.2850426047,17653.0468328609,25359.4961376173,21875.7054352157,29833.3524965028,11270.4635228106,28036.3954852253,10807.0903027805,12570.5021574445,17653.0468328609,16511.7738776391,29833.3524965028,20397.3985975092,13525.5969603434,30921.7774279654,28036.3954852253,13942.5319546468,23275.8576896441,14856.5922293296,26154.9063350395,9389.09614175612,17295.4484780253,29833.3524965028,29833.3524965028,9389.09614175612,14159.4172870317,20090.3062441553,20397.3985975092,22339.1385149186,20694.7584137579,20090.3062441553,21875.7054352157,42899.5234995226,10081.7855588267,15403.1035120041,17295.4484780253,21875.7054352157,14364.0936677753,25359.4961376173,24359.1009633871,18227.3106571733,24927.793808888,20960.3514526219,19551.2850426047,19.2894450362593
"CL 72:3"," [M-2H](2-)@7.53",4621.09206757743,6893.99101869691,1626.69860289342,6369.13933549184,4835.83974370954,4342.12542272719,5081.82969265839,3885.65596384799,2127.30970585188,5153.13534799435,5484.76882944373,4456.48694168206,5252.24897141774,6030.59166744479,3004.01763718004,5314.72626670759,5583.55899821461,4456.48694168206,3719.73096664114,3612.42450746274,2809.51919385145,6893.99101869691,4130.83029362121,3298.74597581063,3944.63350248391,6030.59166744479,4928.67225282779,3464.91457629439,5658.69577603727,5153.13534799435,6030.59166744479,10807.0903027805,5868.92201781126,6820.23597199196,12570.5021574445,9098.52542038267,8201.64304747211,2127.30970585188,4342.12542272719,6289.33066001893,8201.64304747211,6692.07812720161,6893.99101869691,4456.48694168206,3264.9740364125,4684.86472175451,4835.83974370954,6030.59166744479,4568.04361430066,6289.33066001893,4928.67225282779,7581.25015341629,4684.86472175451,5484.76882944373,5252.24897141774,19.3015169674071
"plasmenyl-PE 36:0"," [M-H]-@8.14",16266.6007322848,40898.1228379609,21469.6889966221,34816.2292933379,16977.7126066437,13525.5969603434,18996.1980238552,26154.9063350395,18546.9651133156,31811.2018101496,39833.3047734115,38297.9517129432,29833.3524965028,28036.3954852253,13222.5141074643,20397.3985975092,31811.2018101496,14541.282991194,7243.7404663457,11692.1262614862,14159.4172870317,44573.6204245312,12184.9155840296,11976.4592245101,15924.7504294567,24086.534067023,24927.793808888,37335.188332672,41786.3781778188,14364.0936677753,41786.3781778188,56448.536332226,35604.7529681929,48136.539803773,64793.5896416226,101591.649877395,58724.6142706174,25359.4961376173,34816.2292933379,20090.3062441553,35604.7529681929,29833.3524965028,32818.1265976948,21469.6889966221,10807.0903027805,33288.4448987544,28562.8753300234,44573.6204245312,37335.188332672,35604.7529681929,33712.1593854565,33288.4448987544,24359.1009633871,24086.534067023,24359.1009633871,19.3423114740192
"plasmenyl-PE 42:4"," [M-H]-@8.06",85302.2070384946,104314.230063418,64793.5896416226,64793.5896416226,55222.1279283342,36175.8079706462,50170.0351653354,76887.4647095449,62449.6329820844,62449.6329820844,55222.1279283342,54000.7873822487,62449.6329820844,66772.8036080204,41786.3781778188,87717.4768339602,76887.4647095449,55222.1279283342,14994.1933742864,60342.0065430414,64793.5896416226,96213.6882275837,62449.6329820844,55222.1279283342,44573.6204245312,55222.1279283342,132036.420915596,139579.628641828,109331.860803225,32818.1265976948,96213.6882275837,85302.2070384946,85302.2070384946,77856.7261190995,77856.7261190995,60342.0065430414,63471.4515910202,98514.3900552676,101591.649877395,70760.904738422,64793.5896416226,93754.3318697047,76887.4647095449,129151.795798432,64793.5896416226,56448.536332226,93754.3318697047,126004.307551344,93754.3318697047,89756.1928241146,76887.4647095449,58724.6142706174,60342.0065430414,70760.904738422,62449.6329820844,19.3621881315638
"PE 30:1"," [M-H]-@5.59",1503.80374201632,319.671396577873,2690.35120325713,3514.42337190523,3124.36269521101,1918.79593092549,2086.86468213465,2348.23663247028,2459.38728185783,1570.84326976011,1464.39194596958,1538.63447488684,1221.38577054771,1464.39194596958,3264.9740364125,640.373306046126,1712.03191162717,941.024114215905,941.024114215905,1570.84326976011,1034.92573100347,424.015971290906,898.761494922817,941.024114215905,782.807801679076,978.956717891724,1034.92573100347,1182.89941520448,1570.84326976011,473.400163132699,743.940367277012,815.524886831038,473.400163132699,424.015971290906,707.98961758203,1118.64210972396,473.400163132699,1182.89941520448,424.015971290906,815.524886831038,640.373306046126,941.024114215905,473.400163132699,517.860808481724,978.956717891724,424.015971290906,743.940367277012,424.015971290906,782.807801679076,1391.55056011297,1034.92573100347,1182.89941520448,978.956717891724,898.761494922817,1257.1392907051,19.8112445744068
"PE 44:5"," [M-H]-@8.09",24927.793808888,13525.5969603434,16977.7126066437,20694.7584137579,14856.5922293296,14541.282991194,24359.1009633871,33712.1593854565,28036.3954852253,21469.6889966221,17295.4484780253,14364.0936677753,20694.7584137579,20397.3985975092,20960.3514526219,44573.6204245312,23275.8576896441,14364.0936677753,7662.26575393545,10390.2614376092,11106.5995383829,10081.7855588267,10213.8036292411,11270.4635228106,12184.9155840296,8420.87075083541,13525.5969603434,19551.2850426047,8337.67239004813,3944.63350248391,16511.7738776391,13767.4155586639,12570.5021574445,15924.7504294567,18996.1980238552,15403.1035120041,12184.9155840296,18996.1980238552,18996.1980238552,13222.5141074643,12964.3948766442,7581.25015341629,13525.5969603434,11270.4635228106,11692.1262614862,11270.4635228106,12796.5625080866,22765.2892577217,20694.7584137579,23275.8576896441,15403.1035120041,14541.282991194,15924.7504294567,15403.1035120041,14856.5922293296,19.8740771653506
"CL 82:4"," [M-2H](2-)@6.87",9389.09614175612,8868.25204713259,7045.24217979703,6692.07812720161,5370.91325114622,9250.64966236269,7243.7404663457,8201.64304747211,9250.64966236269,7958.68099521296,4748.28122391277,12570.5021574445,5370.91325114622,6893.99101869691,12184.9155840296,11106.5995383829,9652.2881630867,10213.8036292411,11106.5995383829,20960.3514526219,7468.91020537391,6692.07812720161,11692.1262614862,14364.0936677753,14994.1933742864,5722.81358738548,3298.74597581063,2037.93291603604,14364.0936677753,14541.282991194,6124.59842367946,2809.51919385145,5370.91325114622,8580.54116734748,8058.29143969921,7958.68099521296,13942.5319546468,7581.25015341629,3298.74597581063,10390.2614376092,11976.4592245101,12184.9155840296,6543.25764471686,7581.25015341629,20090.3062441553,21875.7054352157,8420.87075083541,3885.65596384799,6893.99101869691,8580.54116734748,7175.47660733322,9827.58516510342,7045.24217979703,11270.4635228106,7581.25015341629,19.9203400300207
"CL 70:5"," [M-2H](2-)@9.31",34816.2292933379,16266.6007322848,26975.7613843969,17295.4484780253,7842.77379494768,23275.8576896441,33288.4448987544,20694.7584137579,35604.7529681929,24927.793808888,26975.7613843969,26975.7613843969,24927.793808888,39833.3047734115,39833.3047734115,18996.1980238552,24086.534067023,29833.3524965028,20960.3514526219,26386.6191432758,33712.1593854565,18996.1980238552,24359.1009633871,22339.1385149186,14856.5922293296,14994.1933742864,8868.25204713259,13525.5969603434,10081.7855588267,6692.07812720161,24927.793808888,20090.3062441553,12964.3948766442,12796.5625080866,12184.9155840296,6612.71816521373,16977.7126066437,14541.282991194,14856.5922293296,14364.0936677753,7581.25015341629,13222.5141074643,20960.3514526219,15924.7504294567,24359.1009633871,7342.00216429879,16266.6007322848,15403.1035120041,23275.8576896441,20397.3985975092,18546.9651133156,20960.3514526219,16977.7126066437,12964.3948766442,14541.282991194,20.0983774997508
"CL 80:10"," [M-2H](2-)@6.07",4928.67225282779,1538.63447488684,2622.88783787293,7175.47660733322,3820.181791235,1338.71237844698,5153.13534799435,1960.74246301565,5868.92201781126,2488.25166447273,3124.36269521101,2530.81557511034,2127.30970585188,2348.23663247028,5444.24300290601,4282.32971112297,5936.64649159397,5314.72626670759,11976.4592245101,7581.25015341629,4928.67225282779,2921.18181952142,1818.09326329959,1918.79593092549,7468.91020537391,2258.812670135,5252.24897141774,6124.59842367946,8580.54116734748,4748.28122391277,4456.48694168206,3612.42450746274,7662.26575393545,2037.93291603604,1626.69860289342,6893.99101869691,3241.97360008065,2488.25166447273,4282.32971112297,2530.81557511034,4130.83029362121,2233.72773737846,6369.13933549184,4748.28122391277,3371.24020338599,2037.93291603604,2834.86178398825,3124.36269521101,2377.92415703998,3124.36269521101,2127.30970585188,2037.93291603604,2348.23663247028,2127.30970585188,3264.9740364125,20.1260241141831
